[2025-10-20T17:38:21.469166+00:00] scheduler starting; DB=/home/keith/PythonProjects/projects/Mixed_Nuts/MyScheduler/myscheduler.db
[2025-11-01T01:15:34.266442+00:00] tick; claimed=[]
[2025-11-01T01:15:54.267136+00:00] tick; claimed=[]
[2025-11-01T01:16:14.267556+00:00] tick; claimed=[]
[2025-11-01T01:16:34.267839+00:00] tick; claimed=[]
[2025-11-01T01:16:54.268110+00:00] tick; claimed=[]
[2025-11-01T01:17:14.268542+00:00] tick; claimed=[]
[2025-11-01T01:17:34.269313+00:00] tick; claimed=[]
[2025-11-01T01:17:54.269877+00:00] tick; claimed=[]
[2025-11-01T01:18:14.270501+00:00] tick; claimed=[]
[2025-11-01T01:18:34.270894+00:00] tick; claimed=[]
[2025-11-01T01:18:54.271470+00:00] tick; claimed=[]
[2025-11-01T01:19:14.272149+00:00] tick; claimed=[]
[2025-11-01T01:19:34.272772+00:00] tick; claimed=[]
[2025-11-01T01:19:54.273392+00:00] tick; claimed=[]
[2025-11-01T01:20:14.274143+00:00] tick; claimed=[]
[2025-11-01T01:20:34.274771+00:00] tick; claimed=[]
[2025-11-01T01:20:54.275230+00:00] tick; claimed=[]
[2025-11-01T01:21:14.275807+00:00] tick; claimed=[]
[2025-11-01T01:21:34.276436+00:00] tick; claimed=[]
[2025-11-01T01:21:54.276900+00:00] tick; claimed=[]
[2025-11-01T01:22:14.277519+00:00] tick; claimed=[]
[2025-11-01T01:22:34.278161+00:00] tick; claimed=[]
[2025-11-01T01:22:54.278492+00:00] tick; claimed=[]
[2025-11-01T01:23:14.278944+00:00] tick; claimed=[]
[2025-11-01T01:23:34.279613+00:00] tick; claimed=[]
[2025-11-01T01:23:54.280197+00:00] tick; claimed=[]
[2025-11-01T01:24:14.280888+00:00] tick; claimed=[]
[2025-11-01T01:24:34.281506+00:00] tick; claimed=[]
[2025-11-01T01:24:54.282260+00:00] tick; claimed=[]
[2025-11-01T01:25:14.282600+00:00] tick; claimed=[]
[2025-11-01T01:25:34.282930+00:00] tick; claimed=[]
[2025-11-01T01:25:54.283805+00:00] tick; claimed=[]
[2025-11-01T01:26:14.284630+00:00] tick; claimed=[]
[2025-11-01T01:26:34.284979+00:00] tick; claimed=[]
[2025-11-01T01:26:54.285454+00:00] tick; claimed=[]
[2025-11-01T01:27:14.285784+00:00] tick; claimed=[]
[2025-11-01T01:27:34.286233+00:00] tick; claimed=[]
[2025-11-01T01:27:54.286517+00:00] tick; claimed=[]
[2025-11-01T01:28:14.286761+00:00] tick; claimed=[]
[2025-11-01T01:28:34.287077+00:00] tick; claimed=[]
[2025-11-01T01:28:54.287378+00:00] tick; claimed=[]
[2025-11-01T01:29:14.287683+00:00] tick; claimed=[]
[2025-11-01T01:29:34.288255+00:00] tick; claimed=[]
[2025-11-01T01:29:54.288863+00:00] tick; claimed=[]
[2025-11-01T01:30:14.289178+00:00] tick; claimed=[]
[2025-11-01T01:30:34.289674+00:00] tick; claimed=[]
[2025-11-01T01:30:54.290199+00:00] tick; claimed=[]
[2025-11-01T01:31:14.290746+00:00] tick; claimed=[]
[2025-11-01T01:31:34.291161+00:00] tick; claimed=[]
[2025-11-01T01:31:54.291772+00:00] tick; claimed=[]
[2025-11-01T01:32:14.292384+00:00] tick; claimed=[]
[2025-11-01T01:32:34.292793+00:00] tick; claimed=[]
[2025-11-01T07:33:46.595049+00:00] scheduler starting; DB=/home/keith/PythonProjects/projects/Mixed_Nuts/MyScheduler/myscheduler.db
[2025-11-01T07:33:46.612840+00:00] tick; claimed=[]
[2025-11-01T07:34:06.613189+00:00] tick; claimed=[]
[2025-11-01T01:34:18.284376+00:00] tick; claimed=[]
[2025-11-01T01:34:38.284793+00:00] tick; claimed=[]
[2025-11-01T01:34:58.285289+00:00] tick; claimed=[]
[2025-11-01T01:35:18.285796+00:00] tick; claimed=[]
[2025-11-01T01:35:38.286338+00:00] tick; claimed=[]
[2025-11-01T01:35:58.286922+00:00] tick; claimed=[]
[2025-11-01T01:36:18.287456+00:00] tick; claimed=[]
[2025-11-01T01:36:38.288009+00:00] tick; claimed=[]
[2025-11-01T01:36:58.288571+00:00] tick; claimed=[]
[2025-11-01T01:37:18.289174+00:00] tick; claimed=[]
[2025-11-01T01:37:38.289609+00:00] tick; claimed=[]
[2025-11-01T01:37:58.289930+00:00] tick; claimed=[]
[2025-11-01T01:38:18.290447+00:00] tick; claimed=[]
[2025-11-01T01:38:38.290996+00:00] tick; claimed=[]
[2025-11-01T01:38:58.291388+00:00] tick; claimed=[]
[2025-11-01T01:39:18.291685+00:00] tick; claimed=[]
[2025-11-01T01:39:38.291939+00:00] tick; claimed=[]
[2025-11-01T01:39:58.292463+00:00] tick; claimed=[]
[2025-11-01T01:40:18.293141+00:00] tick; claimed=[]
[2025-11-01T01:40:38.293693+00:00] tick; claimed=[]
[2025-11-01T01:40:58.294272+00:00] tick; claimed=[]
[2025-11-01T01:41:18.294927+00:00] tick; claimed=[]
[2025-11-01T01:41:38.295365+00:00] tick; claimed=[]
[2025-11-01T01:41:58.295736+00:00] tick; claimed=[]
[2025-11-01T01:42:18.295988+00:00] tick; claimed=[]
[2025-11-01T01:42:38.296502+00:00] tick; claimed=[]
[2025-11-01T01:42:58.297047+00:00] tick; claimed=[]
[2025-11-01T01:43:18.297330+00:00] tick; claimed=[]
[2025-11-01T01:43:38.297926+00:00] tick; claimed=[]
[2025-11-01T01:43:58.298350+00:00] tick; claimed=[]
[2025-11-01T01:44:18.298756+00:00] tick; claimed=[]
[2025-11-01T01:44:38.299118+00:00] tick; claimed=[]
[2025-11-01T01:44:58.299433+00:00] tick; claimed=[]
[2025-11-01T01:45:18.300028+00:00] tick; claimed=[]
[2025-11-01T01:45:38.300661+00:00] tick; claimed=[]
[2025-11-01T01:45:58.301245+00:00] tick; claimed=[]
[2025-11-01T01:46:18.301621+00:00] tick; claimed=[]
[2025-11-01T01:46:38.302171+00:00] tick; claimed=[]
[2025-11-01T01:46:58.302708+00:00] tick; claimed=[]
[2025-11-01T01:47:18.303225+00:00] tick; claimed=[]
[2025-11-01T01:47:38.303790+00:00] tick; claimed=[]
[2025-11-01T01:47:58.304339+00:00] tick; claimed=[]
[2025-11-01T01:48:18.304694+00:00] tick; claimed=[]
[2025-11-01T01:48:38.305076+00:00] tick; claimed=[]
[2025-11-01T01:48:58.305643+00:00] tick; claimed=[]
[2025-11-01T01:49:18.306248+00:00] tick; claimed=[]
[2025-11-01T01:49:38.306621+00:00] tick; claimed=[]
[2025-11-01T01:49:58.307050+00:00] tick; claimed=[]
[2025-11-01T01:50:18.307652+00:00] tick; claimed=[]
[2025-11-01T01:50:38.308432+00:00] tick; claimed=[]
[2025-11-01T01:50:58.309160+00:00] tick; claimed=[]
[2025-11-01T01:51:18.309763+00:00] tick; claimed=[]
[2025-11-01T01:51:38.310430+00:00] tick; claimed=[]
[2025-11-01T01:51:58.311090+00:00] tick; claimed=[]
[2025-11-01T01:52:18.311765+00:00] tick; claimed=[]
[2025-11-01T01:52:38.312427+00:00] tick; claimed=[]
[2025-11-01T01:52:58.313103+00:00] tick; claimed=[]
[2025-11-01T01:53:18.313676+00:00] tick; claimed=[]
[2025-11-01T01:53:38.314060+00:00] tick; claimed=[]
[2025-11-01T01:53:58.314622+00:00] tick; claimed=[]
[2025-11-01T01:54:18.315219+00:00] tick; claimed=[]
[2025-11-01T01:54:38.315880+00:00] tick; claimed=[]
[2025-11-01T01:54:58.316497+00:00] tick; claimed=[]
[2025-11-01T01:55:18.317140+00:00] tick; claimed=[]
[2025-11-01T01:55:38.317748+00:00] tick; claimed=[]
[2025-11-01T01:55:58.318156+00:00] tick; claimed=[]
[2025-11-01T01:56:18.318698+00:00] tick; claimed=[]
[2025-11-01T01:56:38.319347+00:00] tick; claimed=[]
[2025-11-01T01:56:58.320030+00:00] tick; claimed=[]
[2025-11-01T01:57:18.320682+00:00] tick; claimed=[]
[2025-11-01T01:57:38.321293+00:00] tick; claimed=[]
[2025-11-01T01:57:58.321958+00:00] tick; claimed=[]
[2025-11-01T01:58:18.322562+00:00] tick; claimed=[]
[2025-11-01T01:58:38.323025+00:00] tick; claimed=[]
[2025-11-01T01:58:58.323532+00:00] tick; claimed=[]
[2025-11-01T01:59:18.324074+00:00] tick; claimed=[]
[2025-11-01T01:59:38.324642+00:00] tick; claimed=[]
[2025-11-01T01:59:58.325245+00:00] tick; claimed=[]
[2025-11-01T02:00:18.325537+00:00] tick; claimed=[]
[2025-11-01T02:00:38.326100+00:00] tick; claimed=[]
[2025-11-01T02:00:58.326423+00:00] tick; claimed=[]
[2025-11-01T02:01:18.327012+00:00] tick; claimed=[]
[2025-11-01T02:01:38.327625+00:00] tick; claimed=[]
[2025-11-01T02:01:58.328214+00:00] tick; claimed=[]
[2025-11-01T02:02:18.328816+00:00] tick; claimed=[]
[2025-11-01T02:02:38.329187+00:00] tick; claimed=[]
[2025-11-01T02:02:58.329722+00:00] tick; claimed=[]
[2025-11-01T02:03:18.330304+00:00] tick; claimed=[]
[2025-11-01T02:03:38.330973+00:00] tick; claimed=[]
[2025-11-01T02:03:58.331556+00:00] tick; claimed=[]
[2025-11-01T02:04:18.332144+00:00] tick; claimed=[]
[2025-11-01T02:04:38.332740+00:00] tick; claimed=[]
[2025-11-01T02:04:58.333434+00:00] tick; claimed=[]
[2025-11-01T02:05:18.334104+00:00] tick; claimed=[]
[2025-11-01T02:05:38.334659+00:00] tick; claimed=[]
[2025-11-01T02:05:58.335176+00:00] tick; claimed=[]
[2025-11-01T02:06:18.335475+00:00] tick; claimed=[]
[2025-11-01T02:06:38.335741+00:00] tick; claimed=[]
[2025-11-01T02:06:58.336281+00:00] tick; claimed=[]
[2025-11-01T02:07:18.336715+00:00] tick; claimed=[]
[2025-11-01T02:07:38.337274+00:00] tick; claimed=[]
[2025-11-01T02:07:58.337922+00:00] tick; claimed=[]
[2025-11-01T02:08:18.338522+00:00] tick; claimed=[]
[2025-11-01T02:08:38.339158+00:00] tick; claimed=[]
[2025-11-01T02:08:58.339676+00:00] tick; claimed=[]
[2025-11-01T02:09:18.339970+00:00] tick; claimed=[]
[2025-11-01T02:09:38.340488+00:00] tick; claimed=[]
[2025-11-01T02:09:58.340938+00:00] tick; claimed=[]
[2025-11-01T02:10:18.341545+00:00] tick; claimed=[]
[2025-11-01T02:10:38.341927+00:00] tick; claimed=[]
[2025-11-01T02:10:58.342400+00:00] tick; claimed=[]
[2025-11-01T02:11:18.342855+00:00] tick; claimed=[]
[2025-11-01T02:11:38.343178+00:00] tick; claimed=[]
[2025-11-01T02:11:58.343703+00:00] tick; claimed=[]
[2025-11-01T02:12:18.344302+00:00] tick; claimed=[]
[2025-11-01T02:12:38.344940+00:00] tick; claimed=[]
[2025-11-01T02:12:58.345506+00:00] tick; claimed=[]
[2025-11-01T02:13:18.346102+00:00] tick; claimed=[]
[2025-11-01T02:13:38.346463+00:00] tick; claimed=[]
[2025-11-01T02:13:58.346967+00:00] tick; claimed=[]
[2025-11-01T02:14:18.347469+00:00] tick; claimed=[]
[2025-11-01T02:14:38.348087+00:00] tick; claimed=[]
[2025-11-01T02:14:58.348727+00:00] tick; claimed=[]
[2025-11-01T02:15:18.349163+00:00] tick; claimed=[]
[2025-11-01T02:15:38.349700+00:00] tick; claimed=[]
[2025-11-01T02:15:58.350284+00:00] tick; claimed=[]
[2025-11-01T02:16:18.350950+00:00] tick; claimed=[]
[2025-11-01T02:16:38.351553+00:00] tick; claimed=[]
[2025-11-01T02:16:58.352156+00:00] tick; claimed=[]
[2025-11-01T02:17:18.352794+00:00] tick; claimed=[]
[2025-11-01T02:17:38.353331+00:00] tick; claimed=[]
[2025-11-01T02:17:58.353673+00:00] tick; claimed=[]
[2025-11-01T02:18:18.354167+00:00] tick; claimed=[]
[2025-11-01T02:18:38.354784+00:00] tick; claimed=[]
[2025-11-01T02:18:58.355281+00:00] tick; claimed=[]
[2025-11-01T02:19:18.355878+00:00] tick; claimed=[]
[2025-11-01T02:19:38.356475+00:00] tick; claimed=[]
[2025-11-01T02:19:58.357022+00:00] tick; claimed=[]
[2025-11-01T02:20:18.357607+00:00] tick; claimed=[]
[2025-11-01T02:20:38.357966+00:00] tick; claimed=[]
[2025-11-01T02:20:58.358709+00:00] tick; claimed=[]
[2025-11-01T02:21:18.359327+00:00] tick; claimed=[]
[2025-11-01T02:21:38.359913+00:00] tick; claimed=[]
[2025-11-01T02:21:58.360513+00:00] tick; claimed=[]
[2025-11-01T02:22:18.361165+00:00] tick; claimed=[]
[2025-11-01T02:22:38.361689+00:00] tick; claimed=[]
[2025-11-01T02:22:58.362290+00:00] tick; claimed=[]
[2025-11-01T02:23:18.362656+00:00] tick; claimed=[]
[2025-11-01T02:23:38.363185+00:00] tick; claimed=[]
[2025-11-01T02:23:58.363781+00:00] tick; claimed=[]
[2025-11-01T02:24:18.364439+00:00] tick; claimed=[]
[2025-11-01T02:24:38.365019+00:00] tick; claimed=[]
[2025-11-01T02:24:58.365614+00:00] tick; claimed=[]
[2025-11-01T02:25:18.366200+00:00] tick; claimed=[]
[2025-11-01T02:25:38.366892+00:00] tick; claimed=[]
[2025-11-01T02:25:58.367373+00:00] tick; claimed=[]
[2025-11-01T02:26:18.368017+00:00] tick; claimed=[]
[2025-11-01T02:26:38.368611+00:00] tick; claimed=[]
[2025-11-01T02:26:58.369206+00:00] tick; claimed=[]
[2025-11-01T02:27:18.369727+00:00] tick; claimed=[]
[2025-11-01T02:27:38.370327+00:00] tick; claimed=[]
[2025-11-01T02:27:58.370977+00:00] tick; claimed=[]
[2025-11-01T02:28:18.371606+00:00] tick; claimed=[]
[2025-11-01T02:28:38.372163+00:00] tick; claimed=[]
[2025-11-01T02:28:58.372754+00:00] tick; claimed=[]
[2025-11-01T02:29:18.373383+00:00] tick; claimed=[]
[2025-11-01T02:29:38.374027+00:00] tick; claimed=[]
[2025-11-01T02:29:58.374574+00:00] tick; claimed=[]
[2025-11-01T02:30:18.375185+00:00] tick; claimed=[]
[2025-11-01T02:30:38.375796+00:00] tick; claimed=[]
[2025-11-01T02:30:58.376465+00:00] tick; claimed=[]
[2025-11-01T02:31:18.377006+00:00] tick; claimed=[]
[2025-11-01T02:31:38.377563+00:00] tick; claimed=[]
[2025-11-01T02:31:58.378059+00:00] tick; claimed=[]
[2025-11-01T02:32:18.378557+00:00] tick; claimed=[]
[2025-11-01T02:32:38.378987+00:00] tick; claimed=[]
[2025-11-01T02:32:58.379551+00:00] tick; claimed=[]
[2025-11-01T02:33:18.379885+00:00] tick; claimed=[]
[2025-11-01T02:33:38.380313+00:00] tick; claimed=[]
[2025-11-01T02:33:58.380980+00:00] tick; claimed=[]
[2025-11-01T02:34:18.381578+00:00] tick; claimed=[]
[2025-11-01T02:34:38.381952+00:00] tick; claimed=[]
[2025-11-01T02:34:58.382183+00:00] tick; claimed=[]
[2025-11-01T02:35:18.382391+00:00] tick; claimed=[]
[2025-11-01T02:35:38.382628+00:00] tick; claimed=[]
[2025-11-01T02:35:58.382917+00:00] tick; claimed=[]
[2025-11-01T02:36:18.383169+00:00] tick; claimed=[]
[2025-11-01T02:36:38.383391+00:00] tick; claimed=[]
[2025-11-01T02:36:58.383618+00:00] tick; claimed=[]
[2025-11-01T02:37:18.383855+00:00] tick; claimed=[]
[2025-11-01T02:37:38.384463+00:00] tick; claimed=[]
[2025-11-01T02:37:58.384856+00:00] tick; claimed=[]
[2025-11-01T02:38:18.385080+00:00] tick; claimed=[]
[2025-11-01T02:38:38.385313+00:00] tick; claimed=[]
[2025-11-01T02:38:58.385550+00:00] tick; claimed=[]
[2025-11-01T02:39:18.385786+00:00] tick; claimed=[]
[2025-11-01T02:39:38.386028+00:00] tick; claimed=[]
[2025-11-01T02:39:58.386271+00:00] tick; claimed=[]
[2025-11-01T02:40:18.386507+00:00] tick; claimed=[]
[2025-11-01T02:40:38.386732+00:00] tick; claimed=[]
[2025-11-01T02:40:58.386963+00:00] tick; claimed=[]
[2025-11-01T02:41:18.387191+00:00] tick; claimed=[]
[2025-11-01T02:41:38.387419+00:00] tick; claimed=[]
[2025-11-01T02:41:58.387754+00:00] tick; claimed=[]
[2025-11-01T02:42:18.388041+00:00] tick; claimed=[]
[2025-11-01T02:42:38.388273+00:00] tick; claimed=[]
[2025-11-01T02:42:58.388506+00:00] tick; claimed=[]
[2025-11-01T02:43:18.388776+00:00] tick; claimed=[]
[2025-11-01T02:43:38.389048+00:00] tick; claimed=[]
[2025-11-01T02:43:58.389595+00:00] tick; claimed=[]
[2025-11-01T02:44:18.389909+00:00] tick; claimed=[]
[2025-11-01T02:44:38.390141+00:00] tick; claimed=[]
[2025-11-01T02:44:58.390505+00:00] tick; claimed=[]
[2025-11-01T02:45:18.390776+00:00] tick; claimed=[]
[2025-11-01T02:45:38.391027+00:00] tick; claimed=[]
[2025-11-01T02:45:58.391275+00:00] tick; claimed=[]
[2025-11-01T02:46:18.391494+00:00] tick; claimed=[]
[2025-11-01T02:46:38.391722+00:00] tick; claimed=[]
[2025-11-01T02:46:58.391981+00:00] tick; claimed=[]
[2025-11-01T02:47:18.392249+00:00] tick; claimed=[]
[2025-11-01T02:47:38.392512+00:00] tick; claimed=[]
[2025-11-01T02:47:58.392748+00:00] tick; claimed=[]
[2025-11-01T02:48:18.392989+00:00] tick; claimed=[]
[2025-11-01T02:48:38.393204+00:00] tick; claimed=[]
[2025-11-01T02:48:58.393695+00:00] tick; claimed=[]
[2025-11-01T02:49:18.393979+00:00] tick; claimed=[]
[2025-11-01T02:49:38.394343+00:00] tick; claimed=[]
[2025-11-01T02:49:58.394664+00:00] tick; claimed=[]
[2025-11-01T02:50:18.394908+00:00] tick; claimed=[]
[2025-11-01T02:50:38.395119+00:00] tick; claimed=[]
[2025-11-01T02:50:58.395541+00:00] tick; claimed=[]
[2025-11-01T02:51:18.395805+00:00] tick; claimed=[]
[2025-11-01T02:51:38.396069+00:00] tick; claimed=[]
[2025-11-01T02:51:58.396294+00:00] tick; claimed=[]
[2025-11-01T02:52:18.396722+00:00] tick; claimed=[]
[2025-11-01T02:52:38.396950+00:00] tick; claimed=[]
[2025-11-01T02:52:58.397170+00:00] tick; claimed=[]
[2025-11-01T02:53:18.397511+00:00] tick; claimed=[]
[2025-11-01T02:53:38.397789+00:00] tick; claimed=[]
[2025-11-01T02:53:58.398045+00:00] tick; claimed=[]
[2025-11-01T02:54:18.398325+00:00] tick; claimed=[]
[2025-11-01T02:54:38.398569+00:00] tick; claimed=[]
[2025-11-01T02:54:58.398792+00:00] tick; claimed=[]
[2025-11-01T02:55:18.399088+00:00] tick; claimed=[]
[2025-11-01T02:55:38.399346+00:00] tick; claimed=[]
[2025-11-01T02:55:58.399556+00:00] tick; claimed=[]
[2025-11-01T02:56:18.399789+00:00] tick; claimed=[]
[2025-11-01T02:56:38.400021+00:00] tick; claimed=[]
[2025-11-01T02:56:58.400365+00:00] tick; claimed=[]
[2025-11-01T02:57:18.400623+00:00] tick; claimed=[]
[2025-11-01T02:57:38.400890+00:00] tick; claimed=[]
[2025-11-01T02:57:58.401103+00:00] tick; claimed=[]
[2025-11-01T02:58:18.401320+00:00] tick; claimed=[]
[2025-11-01T02:58:38.401544+00:00] tick; claimed=[]
[2025-11-01T02:58:58.401762+00:00] tick; claimed=[]
[2025-11-01T02:59:18.401974+00:00] tick; claimed=[]
[2025-11-01T02:59:38.402191+00:00] tick; claimed=[]
[2025-11-01T02:59:58.402409+00:00] tick; claimed=[]
[2025-11-01T03:00:18.402646+00:00] tick; claimed=[]
[2025-11-01T03:00:38.402877+00:00] tick; claimed=[]
[2025-11-01T03:00:58.403176+00:00] tick; claimed=[]
[2025-11-01T03:01:18.403423+00:00] tick; claimed=[]
[2025-11-01T03:01:38.403648+00:00] tick; claimed=[]
[2025-11-01T03:01:58.403902+00:00] tick; claimed=[]
[2025-11-01T03:02:18.404124+00:00] tick; claimed=[]
[2025-11-01T03:02:38.404347+00:00] tick; claimed=[]
[2025-11-01T03:02:58.404574+00:00] tick; claimed=[]
[2025-11-01T03:03:18.404787+00:00] tick; claimed=[]
[2025-11-01T03:03:38.405039+00:00] tick; claimed=[]
[2025-11-01T03:03:58.405260+00:00] tick; claimed=[]
[2025-11-01T03:04:18.405483+00:00] tick; claimed=[]
[2025-11-01T03:04:38.405815+00:00] tick; claimed=[]
[2025-11-01T03:04:58.406295+00:00] tick; claimed=[]
[2025-11-01T03:05:18.406599+00:00] tick; claimed=[]
[2025-11-01T03:05:38.406853+00:00] tick; claimed=[]
[2025-11-01T03:05:58.407079+00:00] tick; claimed=[]
[2025-11-01T03:06:18.407306+00:00] tick; claimed=[]
[2025-11-01T03:06:38.407524+00:00] tick; claimed=[]
[2025-11-01T03:06:58.407755+00:00] tick; claimed=[]
[2025-11-01T03:07:18.408031+00:00] tick; claimed=[]
[2025-11-01T03:07:38.408253+00:00] tick; claimed=[]
[2025-11-01T03:07:58.408509+00:00] tick; claimed=[]
[2025-11-01T03:08:18.408746+00:00] tick; claimed=[]
[2025-11-01T03:08:38.408991+00:00] tick; claimed=[]
[2025-11-01T03:08:58.409219+00:00] tick; claimed=[]
[2025-11-01T03:09:18.409437+00:00] tick; claimed=[]
[2025-11-01T03:09:38.409657+00:00] tick; claimed=[]
[2025-11-01T03:09:58.409905+00:00] tick; claimed=[]
[2025-11-01T03:10:18.410139+00:00] tick; claimed=[]
[2025-11-01T03:10:38.410354+00:00] tick; claimed=[]
[2025-11-01T03:10:58.410575+00:00] tick; claimed=[]
[2025-11-01T03:11:18.410796+00:00] tick; claimed=[]
[2025-11-01T03:11:38.411256+00:00] tick; claimed=[]
[2025-11-01T03:11:58.411543+00:00] tick; claimed=[]
[2025-11-01T03:12:18.411759+00:00] tick; claimed=[]
[2025-11-01T03:12:38.411982+00:00] tick; claimed=[]
[2025-11-01T03:12:58.412217+00:00] tick; claimed=[]
[2025-11-01T03:13:18.412442+00:00] tick; claimed=[]
[2025-11-01T03:13:38.412673+00:00] tick; claimed=[]
[2025-11-01T03:13:58.412933+00:00] tick; claimed=[]
[2025-11-01T03:14:18.413161+00:00] tick; claimed=[]
[2025-11-01T03:14:38.413409+00:00] tick; claimed=[]
[2025-11-01T03:14:58.413663+00:00] tick; claimed=[]
[2025-11-01T03:15:18.413931+00:00] tick; claimed=[]
[2025-11-01T03:15:38.414176+00:00] tick; claimed=[]
[2025-11-01T03:15:58.414402+00:00] tick; claimed=[]
[2025-11-01T03:16:18.414645+00:00] tick; claimed=[]
[2025-11-01T03:16:38.414899+00:00] tick; claimed=[]
[2025-11-01T03:16:58.415123+00:00] tick; claimed=[]
[2025-11-01T03:17:18.415343+00:00] tick; claimed=[]
[2025-11-01T03:17:38.415573+00:00] tick; claimed=[]
[2025-11-01T03:17:58.415852+00:00] tick; claimed=[]
[2025-11-01T03:18:18.416096+00:00] tick; claimed=[]
[2025-11-01T03:18:38.416324+00:00] tick; claimed=[]
[2025-11-01T03:18:58.416564+00:00] tick; claimed=[]
[2025-11-01T03:19:18.416925+00:00] tick; claimed=[]
[2025-11-01T03:19:38.417200+00:00] tick; claimed=[]
[2025-11-01T03:19:58.417534+00:00] tick; claimed=[]
[2025-11-01T03:20:18.417952+00:00] tick; claimed=[]
[2025-11-01T03:20:38.418203+00:00] tick; claimed=[]
[2025-11-01T03:20:58.418411+00:00] tick; claimed=[]
[2025-11-01T03:21:18.418628+00:00] tick; claimed=[]
[2025-11-01T03:21:38.418924+00:00] tick; claimed=[]
[2025-11-01T03:21:58.419170+00:00] tick; claimed=[]
[2025-11-01T03:22:18.419367+00:00] tick; claimed=[]
[2025-11-01T03:22:38.419591+00:00] tick; claimed=[]
[2025-11-01T03:22:58.419815+00:00] tick; claimed=[]
[2025-11-01T03:23:18.420210+00:00] tick; claimed=[]
[2025-11-01T03:23:38.420508+00:00] tick; claimed=[]
[2025-11-01T03:23:58.420736+00:00] tick; claimed=[]
[2025-11-01T03:24:18.421091+00:00] tick; claimed=[]
[2025-11-01T03:24:38.421539+00:00] tick; claimed=[]
[2025-11-01T03:24:58.421847+00:00] tick; claimed=[]
[2025-11-01T03:25:18.422239+00:00] tick; claimed=[]
[2025-11-01T03:25:38.422500+00:00] tick; claimed=[]
[2025-11-01T03:25:58.422716+00:00] tick; claimed=[]
[2025-11-01T03:26:18.423043+00:00] tick; claimed=[]
[2025-11-01T03:26:38.423305+00:00] tick; claimed=[]
[2025-11-01T03:26:58.423526+00:00] tick; claimed=[]
[2025-11-01T03:27:18.423777+00:00] tick; claimed=[]
[2025-11-01T03:27:38.424028+00:00] tick; claimed=[]
[2025-11-01T03:27:58.424247+00:00] tick; claimed=[]
[2025-11-01T03:28:18.424485+00:00] tick; claimed=[]
[2025-11-01T03:28:38.424759+00:00] tick; claimed=[]
[2025-11-01T03:28:58.424988+00:00] tick; claimed=[]
[2025-11-01T03:29:18.425305+00:00] tick; claimed=[]
[2025-11-01T03:29:38.425617+00:00] tick; claimed=[]
[2025-11-01T03:29:58.425908+00:00] tick; claimed=[]
[2025-11-01T03:30:18.426212+00:00] tick; claimed=[]
[2025-11-01T03:30:38.426531+00:00] tick; claimed=[]
[2025-11-01T03:30:58.426782+00:00] tick; claimed=[]
[2025-11-01T03:31:18.427043+00:00] tick; claimed=[]
[2025-11-01T03:31:38.427275+00:00] tick; claimed=[]
[2025-11-01T03:31:58.427517+00:00] tick; claimed=[]
[2025-11-01T03:32:18.427753+00:00] tick; claimed=[]
[2025-11-01T03:32:38.427986+00:00] tick; claimed=[]
[2025-11-01T03:32:58.428214+00:00] tick; claimed=[]
[2025-11-01T03:33:18.428428+00:00] tick; claimed=[]
[2025-11-01T03:33:38.428641+00:00] tick; claimed=[]
[2025-11-01T03:33:58.428890+00:00] tick; claimed=[]
